time,l18,l30,isin,id,cs,cs_id,z,bvol,mv,eps,pe,tmin,tmax,pmin,pmax,py,pf,pl,plc,plp,pc,pcc,pcp,tno,tvol,tval,Buy_CountI,Buy_CountN,Sell_CountI,Sell_CountN,Buy_I_Volume,Buy_N_Volume,Sell_I_Volume,Sell_N_Volume,zd1,qd1,pd1,po1,qo1,zo1,zd2,qd2,pd2,po2,qo2,zo2,zd3,qd3,pd3,po3,qo3,zo3,zd4,qd4,pd4,po4,qo4,zo4,zd5,qd5,pd5,po5,qo5,zo5
12:59:40,ثبهساز3,بهساز کاشانه تهران,IRO1BEKA0003,55434192046439573,انبوه‌سازی، املاک و مستغلات,70,40261574000,1,53789462864000,413.0,3.2,1336,1336,1336,1336,1298,1336,1336,38,2.93,1336,38,2.93,5,286898,383295728,1,0,5,0,286898,0,286898,0,69,21719491,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:46,فتوسا3,تولید و توسعه سرب روی ایرانیان,IRO3ILZZ0003,58902358608491197,فلزات اساسی,27,2700000000,1,7792200000000,297.0,9.7,2886,2886,2886,2886,2944,2886,2886,-58,-1.97,2886,-58,-1.97,5,875,2525250,1,0,5,0,875,0,875,0,8,90875,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:04:18,یارا2,صندوق س. آریا-د,IRT3ARIF0002,60019488663765337,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,1000000000,,,1,1,1,1,32202,1,1,-32201,-100.0,1,-32201,-100.0,5,30000000,30000000,0,1,0,1,0,30000000,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:23,ونیکی3,سرمایه‌گذاری‌ ملی‌ایران,IRO1NIKI0003,67426949147138411,شرکت‌های چند رشته‌ای صنعتی,39,80000000000,1,408000000000000,862.0,5.9,5100,5100,5100,5100,5240,5100,5100,-140,-2.67,5100,-140,-2.67,5,313380,1598238000,4,0,1,1,313380,0,166515,146865,0,0,0,5100,53135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:32:00,سپیدما2,صندوق س. سپید دماوند-د,IRT3SEDF0002,69081464170052337,صندوق سرمایه‌گذاری قابل معامله,68,15000000000,1,15000000000,,,1,1,1,1,32605,1,1,-32604,-100.0,1,-32604,-100.0,5,46300000,46300000,0,1,0,1,0,46300000,0,46300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:51,وسپهر3,گروه سرمایه گذاری سپهر صادرات,IRO3SAIZ0003,7938050719939504,شرکت‌های چند رشته‌ای صنعتی,39,75000000000,1,310425000000000,1156.0,3.6,4139,4139,4139,4139,4127,4139,4139,12,0.29,4139,12,0.29,4,4197,17371383,1,0,4,0,4197,0,4197,0,12,563199,4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:10:55,داسوه,داروسازی‌ اسوه,IRO1DOSE0001,12387472624849835,مواد و محصولات دارویی,43,750000000,1,22642500000000,2817.0,10.7,28450,30190,30190,30190,29320,30190,30190,870,2.97,30190,870,2.97,4,16829,508067510,1,0,3,1,16829,0,1608,15221,54,2571638,30190,0,0,0,4,11759,29320,0,0,0,3,6176,28450,0,0,0,1,187,26850,0,0,0,0,0,0,0,0,0
12:55:06,وبهمن3,سرمایه‌گذاری‌بهمن,IRO1SBAH0003,16048397250177839,سرمایه‌گذاری‌ها,56,50000000000,1,88600000000000,444.0,4.0,1772,1772,1772,1772,1813,1772,1772,-41,-2.26,1772,-41,-2.26,4,10000,17720000,3,0,1,0,10000,0,10000,0,1,3000,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:35:22,ثنا,صندوق س.زرین نهال ثنا-س,IRT3ZNSF0001,32112121249636248,صندوق سرمایه‌گذاری قابل معامله,68,100000000,1,3000000000000,,,29032,30826,30000,30500,29929,30500,30000,71,0.24,30000,71,0.24,4,167135,5014117500,2,1,1,1,170,166965,167000,135,1,34,29930,30500,10000,1,2,22667,29929,30826,100,1,2,17670,29900,0,0,0,1,10000,29800,0,0,0,0,0,0,0,0,0
12:29:56,پلاست,کارخانجات تولیدی پلاستیران,IRO3PLSP0001,34552750623263639,لاستیک و پلاستیک,25,7000000000,1,17276000000000,57.0,43.3,2326,2468,2468,2468,2397,2468,2468,71,2.96,2468,71,2.96,4,1221545,3014773060,4,0,1,1,1221545,0,21545,1200000,148,46064623,2468,0,0,0,2,17850,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:31:35,کاج2,صندوق س. نوع دوم نو ویرا -د,IRT3KAJF0002,36847745437379950,صندوق سرمایه‌گذاری قابل معامله,68,3000000000,1,3000000000,,,1,1,1,1,26679,1,1,-26678,-100.0,1,-26678,-100.0,4,31200000,31200000,0,1,0,1,0,31200000,0,31200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:51,سخزر3,سیمان‌ خزر,IRO1SKAZ0003,36859999022477632,سیمان، آهک و گچ,53,9300000000,1,47802000000000,762.0,6.7,5140,5140,5140,5140,5171,5140,5140,-31,-0.6,5140,-31,-0.6,4,219801,1129777140,1,0,2,0,219801,0,219801,0,20,541096,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:20,اوصتا2,صندوق اندیشه ورزان صباتامین -د,IRT3AVSF0002,42927746927909254,صندوق سرمایه‌گذاری قابل معامله,68,3000000000,1,3000000000,,,1,1,1,1,63640,1,1,-63639,-100.0,1,-63639,-100.0,4,9039953,9039953,0,1,0,1,0,9039953,0,9039953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55:20,بپویا3,دانش محور پویا نیرو,IRO1POYA0003,43403884381728399,ماشین‌آلات و دستگاه‌های برقی,31,9942147000,1,65916434610000,1147.0,5.8,6630,6630,6630,6630,6440,6630,6630,190,2.95,6630,190,2.95,4,2783,18451290,1,0,3,0,2783,0,2783,0,2,149800,6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:59,لپارس3,پارس‌ الکتریک,IRO1PELC0003,49538625612308540,ساخت دستگاه‌ها و وسایل ارتباطی,32,1000000000,1,20860000000000,562.0,37.1,20860,20860,20860,20860,20690,20860,20860,170,0.82,20860,170,0.82,4,9500,198170000,4,0,1,0,9500,0,9500,0,10,497413,20860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:18:20,بازبیمه,صندوق س.بخشی بازده صنایع1-ب,IRT3BZBF0001,61483657213051835,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,18201000000000,,,17203,18267,18000,18267,17735,18267,18000,265,1.49,18201,466,2.63,4,26872,489089200,2,0,1,2,26872,0,6672,20200,2,30060,17550,18130,79800,1,1,20000,17503,18140,200000,1,1,10000,17480,18150,285,1,1,5000,17350,18266,168,1,1,210000,17203,18267,234000,4
12:49:24,البرز3,بیمه البرز,IRO1BALB0003,63600824877528094,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,70000000000,1,164500000000000,862.0,2.7,2350,2350,2350,2350,2327,2350,2350,23,0.99,2350,23,0.99,4,154564,363225400,4,0,1,0,154564,0,154564,0,5,440700,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:26,حتاید3,تایدواترخاورمیانه,IRO1TAYD0003,65303613952235512,حمل و نقل، انبارداری و ارتباطات,60,22000000000,1,135520000000000,1242.0,5.0,6160,6160,6160,6160,6330,6160,6160,-170,-2.69,6160,-170,-2.69,4,20000,123200000,1,0,1,0,20000,0,20000,0,4,114760,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:48,کاما3,باما,IRO1BAMA0003,66754435527963467,استخراج کانه‌های فلزی,13,42570000000,1,124389540000000,710.0,4.1,2922,2922,2922,2922,2950,2922,2922,-28,-0.95,2922,-28,-0.95,4,401106,1172031732,2,0,3,0,401106,0,401106,0,30,2084285,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:16:52,اکسیژن2,صندوق س. سهامی اکسیژن-س,IRT3OXYF0002,67058613301003145,صندوق سرمایه‌گذاری قابل معامله,68,500000000,1,500000000,,,1,1,1,1,25934,1,1,-25933,-100.0,1,-25933,-100.0,4,3900000,3900000,0,1,0,1,0,3900000,0,3900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:37,ثاخت3,بین‌المللی‌توسعه‌ساختمان,IRO1BSTE0003,68460651873856595,انبوه‌سازی، املاک و مستغلات,70,82308512000,1,41401181536000,38.0,13.2,503,503,503,503,503,503,503,0,0.0,503,0,0.0,4,39930,20084790,4,0,0,1,39930,0,0,39930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:06,فسبزوار3,پارس فولاد سبزوار,IRO1FSBZ0003,71935970481544219,فلزات اساسی,27,4000000000,1,177160000000000,13379.0,3.3,44290,44290,44290,44290,44530,44290,44290,-240,-0.54,44290,-240,-0.54,4,20273,897891170,1,0,4,0,20273,0,20273,0,53,1260139,44290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:30,ونفت3,سرمایه‌گذاری‌ صنعت‌ نفت,IRO1NAFT0003,923771798610559,فراورده‌های نفتی، کک و سوخت هسته‌ای,23,6000000000,1,27576000000000,712.0,6.5,4596,4596,4596,4596,4724,4596,4596,-128,-2.71,4596,-128,-2.71,3,17700,81349200,3,0,1,0,17700,0,17700,0,0,0,0,4596,244180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:47:48,گارانتی,صندوق تضمین ا.س. گیتی دماوند-م,IRT3GTYF0001,971068957336171,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,23997000000000,,,23257,24695,23997,23997,23976,23997,23997,21,0.09,23997,21,0.09,3,1032,24764904,1,1,2,0,150,882,1032,0,4,3049118,23997,23998,200791,3,1,100000,23996,23999,200000,1,1,100000,23995,24000,200000,1,1,100000,23994,24001,200000,1,1,100000,23993,24002,200000,1
12:55:52,رافزا3,رایان هم افزا,IRO3RYHZ0003,1406028114337631,رایانه و فعالیت‌های وابسته به آن,72,2000000000,1,21700000000000,2557.0,4.2,10850,10850,10850,10850,10550,10850,10850,300,2.84,10850,300,2.84,3,33,358050,0,1,3,0,0,33,33,0,52,5001967,10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:52:14,کرازی3,کارخانجات‌تولیدی‌شیشه‌رازی,IRO1TSRZ0003,2418793833397935,سایر محصولات کانی غیرفلزی,54,49100000000,1,57741600000000,155.0,7.6,1176,1176,1176,1176,1173,1176,1176,3,0.26,1176,3,0.26,3,30000,35280000,2,0,1,0,30000,0,30000,0,3,582726,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:16:14,رشدی کیان2,صندوق س آوای سهام کیان-سهام,IRT1ROSH0002,3786026493546675,صندوق سرمایه‌گذاری قابل معامله,68,400000000,1,400000000,,,1,1,1,1,111188,1,1,-111187,-100.0,1,-111187,-100.0,3,300000,300000,0,1,0,1,0,300000,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:53:39,پتایر3,ایران‌ تایر,IRO1TAIR0003,6548476031590504,لاستیک و پلاستیک,25,18800000000,1,30888400000000,298.0,5.5,1643,1643,1643,1643,1675,1643,1643,-32,-1.91,1643,-32,-1.91,3,12800,21030400,1,0,2,0,12800,0,12800,0,9,332200,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55:26,وخارزم3,سرمایه گذاری خوارزمی,IRO1IKHR0003,7332885540476145,سرمایه‌گذاری‌ها,56,80000000000,1,310720000000000,544.0,7.1,3884,3884,3884,3884,3771,3884,3884,113,3.0,3884,113,3.0,3,30682,119168888,1,0,3,0,30682,0,30682,0,105,25701446,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:49:53,زملارد3,کشاورزی و دامپروری ملارد شیر,IRO3MAHZ0003,12080092165422516,زراعت و خدمات وابسته,1,18862025000,1,18956335125000,135.0,7.4,1005,1005,1005,1005,976,1005,1005,29,2.97,1005,29,2.97,3,366,367830,1,0,3,0,366,0,366,0,61,29039270,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:01,سیستم3,همکاران سیستم,IRO1SYSM0003,20950109158927622,رایانه و فعالیت‌های وابسته به آن,72,10000000000,1,379300000000000,3306.0,11.5,37930,37930,37930,37930,37180,37930,37930,750,2.02,37930,750,2.02,3,5000,189650000,3,0,1,0,5000,0,5000,0,4,8954,37930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:04,رایا,بیمه اتکایی رایا,IRO7RYAZ0001,26958787408104156,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,5000000000,1,11755000000000,1101.0,2.1,2215,2351,2351,2351,2283,2351,2351,68,2.98,2351,68,2.98,3,157583,370477633,1,0,3,0,157583,0,157583,0,91,31047580,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:52:17,آکام2,صندوق س. نوع دوم آکام-د,IRT3AKMF0002,27849713918268133,صندوق سرمایه‌گذاری قابل معامله,68,500000000,1,500000000,,,1,1,1,1,10199,1,1,-10198,-99.99,1,-10198,-99.99,3,9000000,9000000,0,1,0,1,0,9000000,0,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:12,وتوکا3,سرمایه‌گذاری‌توکافولاد(هلدینگ,IRO1TOKA0003,28563710674070325,فلزات اساسی,27,20150000000,1,49266750000000,813.0,3.0,2445,2445,2445,2445,2425,2445,2445,20,0.82,2445,20,0.82,3,161000,393645000,1,0,2,0,161000,0,161000,0,0,0,0,2445,89000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:27:00,میدکو2,توسعه معادن وص.معدنی خاورمیانه,IRO1MDKO0002,29890674238975015,فلزات اساسی,27,290000000000,1,1853100000000000,290.0,22.0,6286,6674,6390,6390,6480,6390,6390,-90,-1.39,6390,-90,-1.39,3,197307986,1260798030540,0,1,0,3,0,197307986,0,197307986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:40,ولکار3,لیزینگ کارآفرین,IRO1LKAR0003,33398780841616972,سایر واسطه‌گری‌های مالی,58,2900000000,1,11457900000000,563.0,7.0,3951,3951,3951,3951,3958,3951,3951,-7,-0.18,3951,-7,-0.18,3,955,3773205,1,0,3,0,955,0,955,0,4,439045,3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:53:53,خاور3,ایران خودرو دیزل,IRO3IKDP0003,33400731879150699,خودرو و ساخت قطعات,34,111600000000,1,126666000000000,53.0,21.4,1135,1135,1135,1135,1148,1135,1135,-13,-1.13,1135,-13,-1.13,3,45804,51987540,2,0,2,0,45804,0,45804,0,15,996038,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:43,بپیوند3,برق و انرژی پیوندگستر پارس,IRO3PGRZ0003,34572217024107032,عرضه برق، گاز، بخار و آب گرم,40,3000000000,1,42840000000000,1580.0,9.0,14280,14280,14280,14280,13910,14280,14280,370,2.66,14280,370,2.66,3,231,3298680,1,0,3,0,231,0,231,0,1,129,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:53:04,وکبهمن3,مدیریت سرمایه گذاری کوثربهمن,IRO3KBIZ0003,37535754483154800,سرمایه‌گذاری‌ها,56,20000000000,1,47160000000000,582.0,4.1,2358,2358,2358,2358,2372,2358,2358,-14,-0.59,2358,-14,-0.59,3,1344,3169152,1,0,3,0,1344,0,1344,0,3,106656,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:09:42,سها,صندوق س مشترک مبین سرمایه-سهام,IRT1SOHA0001,39710474979238367,صندوق سرمایه‌گذاری قابل معامله,68,20000000,1,16358780000000,,,798298,847676,815000,827050,822987,827050,815003,-7984,-0.97,817939,-5048,-0.61,3,41,33535515,1,1,3,0,15,26,41,0,1,59,815004,847674,36,1,1,62,815003,847675,1019,2,1,1474,815000,847676,4988,1,1,200,798298,0,0,0,0,0,0,0,0,0
13:04:14,سپر2,صندوق س سپر سرمایه بیدار- ثابت,IRT1SEPR0002,50358563627438461,صندوق سرمایه‌گذاری قابل معامله,68,11600000000,1,11600000000,,,1,1,1,1,42538,1,1,-42537,-100.0,1,-42537,-100.0,3,29700000,29700000,0,1,0,1,0,29700000,0,29700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:10:51,پارند2,صندوق س. پارند پایدار سپهر,IRT1FPAF0002,52212777017950879,صندوق سرمایه‌گذاری قابل معامله,68,10000000000,1,10000000000,,,1,1,1,1,10258,1,1,-10257,-99.99,1,-10257,-99.99,3,115800000,115800000,0,1,0,1,0,115800000,0,115800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:54,کتوسعه3,توسعه صنایع و معادن کوثر,IRO3KOMZ0003,53297008542977640,استخراج سایر معادن,14,1070000000,1,15622000000000,1582.0,9.2,14600,14600,14600,14600,14650,14600,14600,-50,-0.34,14600,-50,-0.34,3,133,1941800,2,0,3,0,133,0,133,0,1,9956,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:50:01,وپویا3,سرمایه گذاری پویا,IRO3PIVZ0003,56285323075552031,سرمایه‌گذاری‌ها,56,11000000000,1,18403000000000,561.0,3.0,1673,1673,1673,1673,1657,1673,1673,16,0.97,1673,16,0.97,3,1075,1798475,1,0,3,0,1075,0,1075,0,3,178925,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:10,اخابر3,مخابرات ایران,IRO1MKBT0003,63353841155485143,مخابرات,64,960511331644,1,513873562429540,50.0,10.7,535,535,535,535,544,535,535,-9,-1.65,535,-9,-1.65,3,29250,15648750,1,0,3,0,29250,0,29250,0,16,2953131,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:24:40,ویستا2,صندوق س. ویستا -س,IRT3VISF0002,64829187602318351,صندوق سرمایه‌گذاری قابل معامله,68,100000000,1,100000000,,,1,1,1,1,29228,1,1,-29227,-100.0,1,-29227,-100.0,3,2000000,2000000,0,1,0,1,0,2000000,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:11:11,وسرمدح,ح. بیمه سرمد,IRR7SRMP0101,65826018889855636,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,4000000000,1,380000000000,0.0,0.0,89,99,89,99,94,99,89,-5,-5.32,95,1,1.06,3,1420000,134380000,3,0,0,1,1420000,0,0,1420000,0,0,0,89,8580000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:04,سپیدار3,سپیدار سیستم آسیا,IRO3SSYZ0003,66242811461338992,رایانه و فعالیت‌های وابسته به آن,72,10350000000,1,107329500000000,789.0,13.1,10370,10370,10370,10370,10090,10370,10370,280,2.78,10370,280,2.78,3,240,2488800,1,0,3,0,240,0,240,0,7,82260,10370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:02:07,سبجنو,سیمان‌ بجنورد,IRO1SBOJ0001,66295665969375744,سیمان، آهک و گچ,53,2000000000,1,86580000000000,7528.0,5.8,40770,43290,43290,43290,42030,43290,43290,1260,3.0,43290,1260,3.0,3,19802,857228580,1,0,2,1,19802,0,5140,14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55:34,ولپارس3,لیزینگ پارسیان,IRO1LPRS0003,67850045213257224,سایر واسطه‌گری‌های مالی,58,4000000000,1,9980000000000,266.0,9.4,2495,2495,2495,2495,2571,2495,2495,-76,-2.96,2495,-76,-2.96,3,445,1110275,1,0,3,0,445,0,445,0,1,3226,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:15,طلا2,صندوق س. کالای پارسیان,IRTKLOTF0002,68285083509815728,صندوق سرمایه‌گذاری قابل معامله,68,820000000,1,820000000,,,1,1,1,1,1315457,1,1,-1315456,-100.0,1,-1315456,-100.0,3,300000,300000,0,1,0,1,0,300000,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:08,کرماشا3,صنایع پتروشیمی کرمانشاه,IRO1PKER0003,69685573062741368,محصولات شیمیایی,44,10587600000,1,514769112000000,6210.0,7.8,48620,48620,48620,48620,49430,48620,48620,-810,-1.64,48620,-810,-1.64,3,2191,106526420,1,0,2,0,2191,0,2191,0,77,3718536,48620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:08,شبصیر3,تولیدات پتروشیمی قائد بصیر,IRO3BSRZ0003,71899719328152003,محصولات شیمیایی,44,10000000000,1,95900000000000,2242.0,4.3,9590,9590,9590,9590,9830,9590,9590,-240,-2.44,9590,-240,-2.44,3,10588,101538920,1,0,3,0,10588,0,10588,0,19,535997,9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:52:30,کیانا3,گروه مالی کیان,IRO1KYAN0003,1838821581145108,سرمایه‌گذاری‌ها,56,3575000000,1,40790750000000,1313.0,8.7,11410,11410,11410,11410,11090,11410,11410,320,2.89,11410,320,2.89,2,876,9995160,2,0,1,0,876,0,876,0,1,99772,11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:04,ولشرق3,لیزینگ ایران و شرق,IRO3ISLZ0003,4566294155837972,سایر واسطه‌گری‌های مالی,58,2000000000,1,6930000000000,332.0,10.4,3465,3465,3465,3465,3522,3465,3465,-57,-1.62,3465,-57,-1.62,2,4000,13860000,2,0,2,0,4000,0,4000,0,1,8000,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:38,والبر3,سرمایه‌ گذاری‌ البرز(هلدینگ,IRO1ALBZ0003,8637262423298510,مواد و محصولات دارویی,43,31000000000,1,85002000000000,465.0,5.9,2742,2742,2742,2742,2665,2742,2742,77,2.89,2742,77,2.89,2,5099,13981458,1,0,2,0,5099,0,5099,0,59,18194554,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:49:58,خنور3,نورایستا پلاستیک,IRO3NIPZ0003,8860699146781554,خودرو و ساخت قطعات,34,4250000000,1,35147500000000,735.0,11.3,8270,8270,8270,8270,8320,8270,8270,-50,-0.6,8270,-50,-0.6,2,383,3167410,1,0,2,0,383,0,383,0,31,1680118,8270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:35:39,دابور2,داروسازی‌ ابوریحان,IRO1DABO0002,10690118788772181,مواد و محصولات دارویی,43,1800000000,1,61218000000000,4390.0,7.7,33330,35390,34010,34010,34360,34010,34010,-350,-1.02,34010,-350,-1.02,2,8217851,279489112510,0,2,0,1,0,8217851,0,8217851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55:39,اپال3,فرآوری معدنی اپال کانی پارس,IRO1OPAL0003,11749484356732328,استخراج کانه‌های فلزی,13,20000000000,1,177800000000000,1542.0,5.8,8890,8890,8890,8890,9060,8890,8890,-170,-1.88,8890,-170,-1.88,2,660,5867400,1,0,2,0,660,0,660,0,0,0,0,8890,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:54:59,بورس3,بورس اوراق بهادار تهران,IRO1BORS0003,12032707169263308,فعالیت‌های کمکی به نهادهای مالی واسط,67,24000000000,1,95496000000000,281.0,14.2,3979,3979,3979,3979,3872,3979,3979,107,2.76,3979,107,2.76,2,10000,39790000,1,0,2,0,10000,0,10000,0,26,6726208,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:46,اردستان3,سیمان اردستان,IRO1ARDS0003,12491110820929615,سیمان، آهک و گچ,53,2270000000,1,66919600000000,4747.0,6.2,29480,29480,29480,29480,28740,29480,29480,740,2.57,29480,740,2.57,2,628,18513440,1,0,2,0,628,0,628,0,17,208498,29480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:34:29,نهال2,صندوق س.کالای نوویرا,IRTKNAHL0002,16417568146230314,صندوق سرمایه‌گذاری قابل معامله,68,700000000,1,700000000,,,1,1,1,1,64396,1,1,-64395,-100.0,1,-64395,-100.0,2,900000,900000,0,1,0,1,0,900000,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:34,غانیزان3,فرآورده های دامی ولبنی دالاهو,IRO1MNZN0003,20293906129792224,محصولات غذایی و آشامیدنی به جز قند و شکر,42,4885278236,1,34294653216720,744.0,9.4,7020,7020,7020,7020,6820,7020,7020,200,2.93,7020,200,2.93,2,151,1060020,1,0,2,0,151,0,151,0,37,6244839,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:29,قشیر3,قند شیروان قوچان و بجنورد,IRO3GHSZ0003,24172920628097565,قند و شکر,38,778871856,1,9541180236000,1731.0,7.1,12250,12250,12250,12250,11910,12250,12250,340,2.85,12250,340,2.85,2,8988,110103000,2,0,1,0,8988,0,8988,0,0,0,0,12250,1012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
